profit_per_order,order_item_discount,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_profit_per_order,shipping_mode,distance_normalized,order_to_shipment_days,order_shipping_time,order_to_shipment_planned_days,shipment_delay_days,order_performance_score,customer_performance_score,order_dayofweek_sin,order_dayofweek_cos,shipping_dayofweek_sin,shipping_dayofweek_cos,order_hour_sin,order_hour_cos,shipping_hour_sin,shipping_hour_cos,order_daynight_sin,order_daynight_cos,ship_daynight_sin,ship_daynight_cos,payment_type_CASH,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,target
0.783507568414282,0.4762953089264438,0.45784787401954286,0.8214285714285714,0.0,0.36845208017517267,0.7942119149751348,1,0.5643341375528454,1.0,0.9999999999999999,1.0,0.6000000000000001,0.7115384615384616,0.7436686903729401,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,False,False,True,1
0.7601448553065563,0.19758981366246986,0.12048628263672181,0.5952380952380952,1.0,0.5789119083712313,0.7726777501830774,4,0.49294080691491127,0.8333333333333333,0.8181818181818182,0.0,0.9,0.6,0.8083333333333333,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,True,False,False,1
0.7723409584174353,0.07739590380437575,0.2891670783281324,0.9404761904761905,0.0,0.2210712481051036,0.7898125000220062,1,0.7288802489853244,1.0,0.9999999999999999,1.0,0.6000000000000001,1.0,0.7436686903729401,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.9659258262890683,-0.25881904510252063,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,False,False,True,False,1
0.6817704153691129,0.037212431631459986,0.09641312336590478,0.8095238095238095,0.0,0.05265706585817754,0.723180062886087,1,0.4906406901831662,0.3333333333333333,0.2727272727272727,1.0,0.2,0.59375,1.0,-0.7818314824680299,0.6234898018587334,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,False,False,True,1
0.7398316206652855,0.5953691361580548,0.45784787401954286,0.7142857142857143,0.0,0.36845208017517267,0.7655654673996436,1,0.7096621979605193,0.6666666666666666,0.6363636363636364,1.0,0.4,0.7828947368421053,0.7465277777777778,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,True,False,1
0.6618543583652177,0.7442114201975684,0.45784787401954286,0.2738095238095237,0.0,0.36845208017517267,0.6688004322754557,1,0.40544774775141834,1.0,0.9999999999999999,1.0,0.6000000000000001,0.75,0.7436686903729401,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,False,True,-1
0.7230635916204642,0.1339558228896644,0.6987963420364592,0.5238095238095237,0.0,0.5789750715849756,0.7447460203696772,1,0.1343722238827115,0.3333333333333333,0.2727272727272727,1.0,0.2,0.6346153846153846,0.7436686903729401,0.43388373911755823,-0.900968867902419,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,True,False,False,0
0.698214194848215,0.08333500789275677,0.07229176958203308,0.7976190476190477,0.25,0.11577817079332997,0.7371639958405288,2,0.20216777957264323,0.8333333333333333,0.8181818181818182,0.5,0.7000000000000001,0.8112244897959184,0.7657407407407407,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,False,False,True,1
0.7785754099638794,0.7739798770054711,0.9397689073099028,0.6570168095238096,0.0,0.78951911739936,0.8190929431732766,2,0.033688189734385185,0.3333333333333333,0.2727272727272727,0.5,0.4,0.7019230769230769,0.7436686903729401,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,False,False,True,1
0.7906221360066801,0.22325970481610738,0.6987963420364592,0.6428571428571428,0.0,0.5789750715849756,0.7912124486308408,3,0.4821652000108507,0.6666666666666666,0.6363636363636364,0.25,0.7000000000000001,1.0,0.7436686903729401,-0.433883739117558,-0.9009688679024191,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,False,True,1
0.4981626204617028,0.743950933176148,0.09636492885285008,0.0,1.0,0.4735346134411319,0.47318333898768633,3,0.46307830794927535,0.3333333333333333,0.2727272727272727,0.25,0.5,1.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.7071067811865471,-0.7071067811865479,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,False,False,True,1
0.662716173565998,0.11163729489437997,0.09641312336590478,0.41666666666666663,0.5,0.26320111167256194,0.6986544795982537,2,0.3836671909010408,0.6666666666666666,0.6363636363636364,0.5,0.6000000000000001,0.6666666666666666,0.6875,-0.7818314824680299,0.6234898018587334,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,True,False,False,1
0.7634188116700997,0.08036545584856626,0.12048628263672181,0.7738095238095238,0.5,0.3263011622031329,0.7864168917928389,1,0.30989742555265465,0.5,0.4545454545454545,1.0,0.30000000000000004,0.7653061224489797,0.7436686903729401,-0.7818314824680299,0.6234898018587334,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,False,True,1
0.7155274895638346,0.05355910859852772,0.024097256527344353,0.9880952380952381,0.5,0.07364830722587165,0.7422878357305137,1,0.5479676624231625,0.8333333333333333,0.8181818181818182,1.0,0.5,0.8333333333333333,0.7241379310344828,-0.433883739117558,-0.9009688679024191,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,False,True,False,False,-1
0.6443063246592717,1.0,0.9397689073099028,0.310346369047619,0.0,0.78951911739936,0.6566544800701942,2,0.18186902199145324,0.3333333333333333,0.2727272727272727,0.5,0.4,0.8125,0.7436686903729401,0.43388373911755823,-0.900968867902419,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,False,True,False,1
0.5964605945766321,0.12652226754696397,0.09641312336590478,0.0,0.0,0.05265706585817754,0.6375665165922711,4,0.5551980450196027,0.3333333333333333,0.2727272727272727,0.0,0.6000000000000001,0.5833333333333334,0.8055555555555556,0.43388373911755823,-0.900968867902419,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,0
0.7480344891206305,0.2857200270608803,0.07229176958203308,0.75,0.75,0.2841712986356746,0.7642727684586575,2,0.40065298277994627,0.3333333333333333,0.2727272727272727,0.5,0.4,0.75,0.6666666666666666,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1
0.7228675955057018,0.044637055990568886,0.09636492885285008,0.7023809523809523,0.5,0.2630747852450733,0.7574664119288739,1,0.1629007998070928,0.3333333333333333,0.2727272727272727,1.0,0.2,0.875,0.7436686903729401,-0.7818314824680299,0.6234898018587334,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,False,False,True,-1
0.6954594627136483,0.20086734676106718,0.03614606311071484,0.7142857142857143,0.5,0.10523038150581104,0.7229029967977275,1,0.3328795632079327,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7045454545454546,0.7727272727272727,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,False,True,0
0.8229024829032743,0.22325970481610738,0.6987963420364592,0.75,0.0,0.5789750715849756,0.8339315842902978,2,0.15276392569807312,0.5,0.4545454545454545,0.5,0.5,0.8392857142857143,0.75,0.7818314824680298,0.6234898018587336,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,True,False,False,False,1
0.7761120032272518,0.5804752325218792,0.6987963420364592,0.7142857142857143,0.0,0.5789750715849756,0.8092993809217454,1,0.6955022252158954,1.0,0.9999999999999999,1.0,0.6000000000000001,0.8055555555555556,0.7436686903729401,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,False,True,1
0.8476332055824983,0.0714359607542811,0.12048628263672181,0.9404761904761905,0.75,0.4526065352871821,0.8725360515989276,3,0.013708319369026344,0.8333333333333333,0.8181818181818182,0.25,0.8,0.7976744186046512,0.95,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,False,True,False,1
0.7034574224255543,0.5358322225422492,0.9397689073099028,0.5,0.0,0.78951911739936,0.7447801379960315,4,0.4555167667397376,0.5,0.4545454545454545,0.0,0.7000000000000001,0.625,0.6875,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,0
0.793038342397858,0.23810002255073362,0.07229176958203308,0.9761904761904763,0.75,0.2841712986356746,0.811376758619691,1,0.11849371289391632,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7768817204301075,0.7436686903729401,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,False,False,True,False,-1
0.6075944568382314,0.0935456615142334,0.051647295685386216,0.32045519761904756,1.0,0.2781797730335186,0.6784903659900359,1,0.15306820823768794,0.5,0.4545454545454545,1.0,0.30000000000000004,0.8240740740740741,0.7436686903729401,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1
0.7254607488696677,0.044654917957751984,0.09641312336590478,0.8214285714285714,0.25,0.15792908876536974,0.7528272875056751,3,0.5757217888683013,0.3333333333333333,0.2727272727272727,0.25,0.5,0.7916666666666666,0.75,-0.7818314824680299,0.6234898018587334,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1
0.7123516705465139,0.290234639266409,0.2891670783281324,0.7261904761904763,0.0,0.2210712481051036,0.7459696262871298,1,0.18402293655305266,0.3333333333333333,0.2727272727272727,1.0,0.2,0.9375,0.8214285714285714,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,True,False,False,1
0.600212679389333,0.08929495094285139,0.12048628263672181,0.10714285714285704,0.25,0.19999578911908372,0.6488200766530723,3,0.11599842435593924,1.0,0.9999999999999999,0.25,0.9,0.7653061224489797,0.835,-0.433883739117558,-0.9009688679024191,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1
0.7608384283071297,0.3482815671196908,0.2891670783281324,0.9761904761904763,0.0,0.2210712481051036,0.7814985921137629,1,0.07124979828878421,1.0,0.9999999999999999,1.0,0.6000000000000001,0.5535714285714286,0.7436686903729401,0.7818314824680298,0.6234898018587336,0.0,1.0,0.258819045102521,-0.9659258262890682,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,True,False,False,False,-1
0.7992506433041219,0.48219273509139743,0.12048628263672181,0.9761904761904763,0.5,0.3263011622031329,0.8142639852351836,2,0.41777436087503256,0.0,0.0,0.5,0.2,1.0,0.65625,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1
0.7359243866549113,0.0,1.0,0.5,0.0,1.0,0.7669670549337044,3,0.4766386226151507,0.6666666666666666,0.6363636363636364,0.25,0.7000000000000001,0.6,0.7436686903729401,0.43388373911755823,-0.900968867902419,0.0,1.0,0.258819045102521,-0.9659258262890682,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,True,False,1
0.8159812575089105,0.5060637657343465,0.45784787401954286,0.9642857142857144,0.0,0.36845208017517267,0.8262226546496079,1,0.09327599404220152,1.0,0.9999999999999999,1.0,0.6000000000000001,0.7954545454545454,0.7436686903729401,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,False,False,True,-1
0.8246294045330149,0.2083687781744623,0.21687530874609923,0.9642857142857144,0.25,0.3684310257705912,0.8418709911220654,2,0.09499379809867042,0.8333333333333333,0.8181818181818182,0.5,0.7000000000000001,0.7483108108108107,0.7543103448275862,0.7818314824680298,0.6234898018587336,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,True,False,False,1
0.7626290810820385,0.309583615217503,0.2891670783281324,0.9761904761904763,0.0,0.2210712481051036,0.7835770690908238,1,0.14662715953273042,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7653061224489797,0.8500000000000001,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,False,False,True,-1
0.7529430204691323,0.5953691361580548,0.45784787401954286,0.7380952380952381,0.0,0.36845208017517267,0.7708950390415955,2,0.5703849123950016,0.5,0.4545454545454545,0.5,0.5,0.6666666666666667,0.925,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,True,False,False,False,1
0.7083283810733363,0.05207656532233037,0.09636492885285008,0.9761904761904763,0.0,0.05261495704901465,0.7334417867895395,1,0.6222529987038423,0.6666666666666666,0.6363636363636364,1.0,0.4,1.0,0.75625,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,True,False,False,1
0.5742165305846566,0.014884972652583995,0.09641312336590478,0.0,0.0,0.05265706585817754,0.6334389133072442,1,0.48336290038560825,0.3333333333333333,0.2727272727272727,1.0,0.2,0.6953125,0.7436686903729401,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,True,False,False,0
0.07237473930445049,0.1786077638528859,0.6987963420364592,0.0,0.0,0.5789750715849756,0.31255827363949856,1,0.4031074981173784,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7066115702479339,0.7727272727272727,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,True,False,False,-1
0.7290647473575556,0.17860180986382485,0.21687530874609923,0.6071428571428572,0.25,0.3684310257705912,0.7495074712403457,1,0.6063848105684232,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7857142857142856,0.625,0.43388373911755823,-0.900968867902419,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,True,False,0
0.6802675110546914,0.05953393662127495,0.21687530874609923,0.5357142857142857,0.0,0.1579080343607883,0.7138677430494188,1,0.18316654380091518,0.3333333333333333,0.2727272727272727,1.0,0.2,0.625,0.7436686903729401,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,False,True,-1
0.7629844162028291,0.3570964479245511,0.09636492885285008,0.9404761904761905,0.5,0.2630747852450733,0.7906813302608018,2,0.453095643859304,1.0,0.9999999999999999,0.5,0.8,0.7066115702479339,0.835,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,True,False,False,1
0.7266749779885093,0.4850960257286754,0.45784787401954286,0.5722714047619047,0.0,0.36845208017517267,0.7355129174505755,1,0.6928058878210631,1.0,0.9999999999999999,1.0,0.6000000000000001,1.0,0.7115384615384616,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1
0.6358648414180103,0.11609385570656362,0.2891670783281324,0.369047619047619,0.0,0.2210712481051036,0.6901755099341537,1,0.5458234169154624,1.0,0.9999999999999999,1.0,0.6000000000000001,0.6666666666666667,0.7804878048780488,0.43388373911755823,-0.900968867902419,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,True,False,False,False,-1
0.6933847702758072,0.14884972652583994,0.09641312336590478,0.6190476190476191,0.25,0.15792908876536974,0.7232633416069286,1,0.18968966093959902,0.5,0.4545454545454545,1.0,0.30000000000000004,0.6370967741935484,0.7436686903729401,0.9749279121818236,-0.22252093395631434,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,True,False,False,-1
0.7468237533659358,0.3482815671196908,0.2891670783281324,0.9642857142857144,0.0,0.2210712481051036,0.7797232263625236,3,0.17804660300861552,0.6666666666666666,0.6363636363636364,0.25,0.7000000000000001,0.7,0.7927631578947368,0.9749279121818236,-0.22252093395631434,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,False,False,True,False,1
0.7209694488887851,0.09169143153991742,0.028940805089340577,0.8333333333333334,0.75,0.1326638032676436,0.7453528557527053,1,0.3144379496210333,1.0,0.9999999999999999,1.0,0.6000000000000001,0.7083333333333334,0.7436686903729401,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,False,True,False,-1
0.705945076563724,0.029758037327045926,0.09636492885285008,0.9523809523809526,0.0,0.05261495704901465,0.7330422088246442,1,0.10043671996267685,1.0,0.9999999999999999,1.0,0.6000000000000001,0.8166666666666667,0.9,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,True,False,False,False,-1
0.6715610625501819,0.1487901866352296,0.09636492885285008,0.5238095238095237,0.0,0.05261495704901465,0.702940668802526,1,0.585349445248476,0.8333333333333333,0.8181818181818182,1.0,0.5,0.7625,0.7857142857142856,0.7818314824680298,0.6234898018587336,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,True,False,False,-1
0.944430864298275,0.5953393662127495,0.21687530874609923,0.9404761904761905,0.75,0.7894770085901971,0.9660771092753049,1,0.3716646970243496,0.5,0.4545454545454545,1.0,0.30000000000000004,0.5,0.7436686903729401,-0.7818314824680299,0.6234898018587334,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,True,False,False,1
